GROWP,SUBGROUP,CLASS,PROGRAM,NAME,DATA
3,2,1,10,ԱԻՆ փրկարար ծառայության շենքային պայմանների բարելավում,2019
3,2,1,11,ԱԻՆ փրկարար ծառայության շենքային ապահովվածության բարելավում,2019
3,2,1,12,Փրկարար ծառայության տեխնիկական հագեցվածության բարելավում,2019
3,2,1,13,Փրկարար ծառայության շենքային պայմանների բարելավում,2019
3,2,1,14,ԱԻՆ փրկարար ծառայության շենքի ապահովվածության եւ պայմանների բարելավում,2019
3,3,0,0,Դատական գործունեություն եւ իրավական պաշտպանություն,2019
3,3,1,0,Դատարաններ,2019
3,3,1,1,ՀՀ սահմանադրական դատարանի պահպանում,2019
3,3,1,2,Դատական ակտերի հարկադիր կատարումն ապահովող ծառայության պահպանում,2019
3,3,1,3,ՀՀ սահմանադրական դատարանի պահուստային ֆոնդ,2019
3,3,1,4,ՀՀ դատարանների պահպանում,2019
3,3,1,5,ՀՀ դատարանների կարողությունների զարգացում,2019
3,3,1,6,Դատական ակտերի հարկադիր կատարումն ապահովող ծառայության նյութական խրախուսման եւ համակարգի զարգացման ֆոնդ,2019
3,3,1,7,ՀՀ Վճռաբեկ դատարանի բնականոն գործունեության եւ ՀՀ Վճռաբեկ դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,8,ՀՀ վերաքննիչ քաղաքացիական դատարանի բնականոն գործունեության եւ ՀՀ Վերաքննիչ քաղաքացիական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,9,ՀՀ վերաքննիչ քրեական դատարանի բնականոն գործունեության եւ ՀՀ Վերաքննիչ քրեական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,10,ՀՀ վերաքննիչ վարչական դատարանի բնականոն գործունեության եւ ՀՀ Վերաքննիչ վարչական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,11,ՀՀ վարչական դատարանի բնականոն գործունեության եւ ՀՀ Վարչական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,12,Երեւան քաղաքի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ Երեւան քաղաքի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,13,ՀՀ Արագածոտնի մարզի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ ՀՀ Արագածոտնի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,14,ՀՀ Արարատի եւ Վայոց ձորի մարզերի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ ՀՀ Արարատի եւ Վայոց ձորի մարզերի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,15,ՀՀ Արմավիրի մարզի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ ՀՀ Արմավիրի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,16,ՀՀ Գեղարքունիքի մարզի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ ՀՀ Գեղարքունիքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,17,ՀՀ Լոռու մարզի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ ՀՀ Լոռու մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,18,ՀՀ Կոտայքի մարզի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ ՀՀ Կոտայքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,19,ՀՀ Շիրակի մարզի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ ՀՀ Շիրակի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,20,ՀՀ Սյունիքի մարզի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ ՀՀ Սյունիքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,21,ՀՀ Տավուշի մարզի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ ՀՀ Տավուշի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,22,ՀՀ Սնանկության դատարանի բնականոն գործունեության եւ ՀՀ Սնանկության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2019
3,3,1,23,Բարձրագույն դատական խորհրդի եւ ՀՀ դատարանների պահուստային ֆոնդի ձեւավորում եւ կառավարում,2019
3,3,1,24,ՀՀ սահմանադրական դատարանի տեխնիկական հագեցվածության բարելավում,2019
3,3,1,25,Հարկադիր կատարման ծառայության տեխնիկական հագեցվածության բարելավում,2019
3,3,1,26,«Դատական գործերի փաստաթղթերի թվայնացում եւ էլեկտրոնային դատարանների համակարգի ներդրում Հայաստանի Հանրապետությունում» դրամաշնորհային ծրագիր,2019
3,3,1,27,ՀՀ ոստիկանության կարիքի բավարարում,2019
3,3,2,0,Իրավական պաշտպանություն,2019
3,3,2,1,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի պահպանման ծախսեր,2019
3,3,2,2,Հանրային պաշտպանի գրասենյակի պահպանում,2019
3,3,2,3,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի կարողությունների զարգացում,2019
3,3,2,4,Անվճարունակության գործերով կառավարիչներին իրենց մատուցած ծառայությունների դիմաց փոխհատուցում,2019
3,3,2,5,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,6,Դատական եւ հանրային պաշտպանություն,2019
3,3,2,7,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,8,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,9,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,10,Ազգային կանխարգելման մեխանիզմի վերաբերյալ ՄԱԿ-ի խոշտանգումների կանխարգելման ենթակոմիտեի առաջարկությունների իրականացում եւ ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի կարողությունների զարգացում,2019
3,3,2,11,Հայաստանի Հանրապետության մարդու իրավունքների պաշտպանի աշխատակազմի վարչական կարողությունների զարգացում,2019
3,3,2,12,"Կայուն զարգացման նպատակների իրականացման աջակցություն, ջրի եւ սանիտարական պայմանների առկայությունը որպես մարդու իրավունք",2019
3,3,2,13,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,14,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,15,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,16,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,17,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,18,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,19,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,20,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,21,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,22,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,23,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,24,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,25,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,26,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,27,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,3,2,28,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի տեխնիկական հագեցվածության բարելավում,2019
3,3,2,29,"Հայաստանի կանխարգ""լման ազգային մ""խանիզմի վ""րաբ""րյալ ՄԱԿ-ի խոշտանգումների կանխարգելման ենթակոմիտեի առաջարկությունների իրականացում եւ ՄԱԿ-ի խոշտանգումների կանխարգելման կոմիտեի առաջարկությունների իրականացման հարցում պետության աջակցություն",2019
3,3,2,30,Մարդու իրավունքների պաշտպանի աշխատակազմի տեխնիկական հագեցվածության բարելավում,2019
3,3,2,31,Հայաստանում պրոբացիոն համակարգի ներդրման եւ զարգացման մոնիթորինգի իրականացում եւ գնահատում,2019
3,3,2,32,Երեխաների իրավունքների ոտնահարման դեպքերին արձագանքելու համար մարդու իրավունքների պաշտպանի աշխատակազմի կարողությունների զարգացում,2019
3,3,2,33,Հայաստանում փախստականների եւ ապաստան հայցողների իրավունքների պաշտպանության ոլորտում մարդու իրավունքների պաշտպանի աշխատակազմի կարողությունների զարգացում,2019
3,3,2,34,Մարդու իրավունքների պաշտպանին միջազգային եւ դոնոր կազմակերպությունների կողմից հատկացվող ֆինանսական աջակցություն,2019
3,3,2,35,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի տեխնիկական հագեցվածության բարելավում,2019
3,3,2,36,2008 թվականի մարտի 1-2-ը Երեւան քաղաքում տեղի ունեցած իրադարձությունների ժամանակ տուժած անձանց աջակցության տրամադրում,2019
3,3,2,37,Մարդու իրավունքների եվրոպական դատարանի վճիռներին եւ որոշումների հիման վրա արդարացի ֆինանսական հատուցումների տրամադրում,2019
3,3,2,38,Աջակցություն Հայաստանի մարդու իրավունքների պաշտպանի աշխատակազմի ինստիտուցիոնալ կարողությունների ամրապնդմանը մարդու եւ աշխատանքային իրավունքների պաշտպանության եւ խթանման բնագավառում,2019
3,3,2,39,"Հայաստանի Հանրապետության շահերի պաշտպանությանն ուղղված փաստաբանական, իրավաբանական ծառայություններ",2019
3,4,0,0,Դատախազություն,2019
3,4,1,0,Դատախազություն,2019
3,4,1,1,ՀՀ դատախազության պահպանում,2019
3,4,1,2,ՀՀ դատախազության պահուստային ֆոնդ,2019
3,4,1,3,ՀՀ դատախազության կարողությունների զարգացում,2019
3,4,1,4,Արտասահմանյան պաշտոնական գործուղումներ,2019
3,5,0,0,Կալանավայրեր,2019
3,5,1,0,Կալանավայրեր,2019
3,5,1,1,Քրեակատարողական համակարգի պահպանում,2019
3,5,1,2,Պրոբացիայի ծառայություններ,2019
3,5,1,3,Պրոբացիայի ծառայության տեխնիկական հագեցվածության բարելավում,2019
3,5,1,4,Արտասահմանյան պաշտոնական գործուղումներ,2019
3,5,1,5,Քրեակատարողական հիմնարկներում պահվող ազատազրկվածներին բժշկական ծառայությամբ ապահովում,2019
3,5,1,6,Քրեակատարողական բժշկության կենտրոնի կարողությունների զարգացում եւ տեխնիկական հագեցվածության ապահովում,2019
3,5,1,7,Քրեակատարողական համակարգի պահպանում արտաբյուջետային միջոցների հաշվին,2019
3,5,1,8,Քրեակատարողական հիմնարկների շենքային պայմանների բարելավում,2019
3,5,1,9,Քրեակատարողական հիմնարկների տեխնիկական հագեցվածության բարելավում,2019
3,5,1,10,ՀՀ արդարադատության նախարարության քրեակատարողական ծառայության կարողությունների զարգացում եւտեխնիկական հագեցվածության բարելավում,2019
3,6,0,0,Հետազոտական ու նախագծային աշխատանքներ հասարակական կարգի եւ անվտանգության ոլորտում,2019
3,6,1,0,Հետազոտական ու նախագծային աշխատանքներ հասարակական կարգի եւ անվտանգության ոլորտում,2019
3,7,0,0,Նախաքննություն,2019
3,7,1,0,Նախաքննություն,2019
3,7,1,1,ՀՀ քննչական կոմիտեի պահպանում,2019
3,7,1,2, ՀՀ քննչական կոմիտեի պահուստային ֆոնդ,2019
3,7,1,3,ՀՀ հատուկ քննչական ծառայության պահպանում,2019
3,7,1,4,ՀՀ հատուկ քննչական ծառայության պահուստային ֆոնդ,2019
3,7,1,5,ՀՀ քննչական կոմիտեի կարողությունների զարգացում,2019
3,7,1,6,ՀՀ քննչական կոմիտեի տրանսպորտային միջոցներով ապահովվածության բարելավում,2019
3,7,1,7,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,7,1,8,Արտասահմանյան պաշտոնական գործուղումներ,2019
3,7,1,9,ՀՀ կառավարության պահուստային ֆոնդ,2019
3,8,1,0,Հասարակական կարգ եւ անվտանգություն (այլ դասերին չպատկանող),2019
4,0,0,0,ՏՆՏԵՍԱԿԱՆ ՀԱՐԱԲԵՐՈՒԹՅՈՒՆՆԵՐ,2019
4,1,0,0,"Ընդհանուր բնույթի տնտեսական, առեւտրային եւ աշխատանքի գծով հարաբերություններ",2019
4,1,1,0,Ընդհանուր բնույթի տնտեսական եւ առեւտրային  հարաբերություններ,2019
4,1,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2019
4,1,1,2,Ստանդարտների  մշակման ծառայություններ,2019
4,1,1,3,Արտասահմանում առեւտրային ներկայացուցչությունների պահպանում,2019
4,1,1,4,Հիդրոօդերեւութաբանական ծառայություններ,2019
4,1,1,5,Պետական աջակցություն  Հայաստանի  ՓՄՁ  ԶԱԿ հիմնադրամի կանոնադրական հիմնախնդիրների իրականացմանը,2019
4,1,1,6,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների պահպանում արտաբյուջետային միջոցների հաշվին",2019
4,1,1,7,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  կարողությունների զարգացում",2019
4,1,1,8,Տեխնիկական կանոնակարգի պահանջների եւ չափագիտական կանոնների ու նորմերի պահպանման վերահսկողության պետական ծրագիր,2019
4,1,1,9,Պետական աջակցություն «ՀՀ հավատարմագրման համակարգի բարեփոխում եւ Հավաքագրման ազգային մարմնի կայացում» ծրագրին,2019
4,1,1,10,ՀՀ արտահանմանն ուղղված արդյունաբերական քաղաքականության ոազմավարությամբ նախատեսված միջոցառումների իրականացման պետական աջակցություն,2019
4,1,1,11,Տնտեսական հետազոտությունների կենտրոնի ստեղծում,2019
4,1,1,12,Աջակցություն ՀՀ կառավարության աշխատակազմի ներքո գործող արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,2019
4,1,1,13,ՀՀ տնտեսական զարգացման եւ ներդրումների նախարարության Մտավոր սեփականության գործակալության տեխնիկական հագեցվածության բարելավում,2019
4,1,1,14,"Զբոսաշրջության զարգացման ոլորտում պետական քաղաքականության մշակման եւ դրա կատարման համակարգման, պետական ծրագրերի պլանավորման, մշակման, իրականացման եւ մոնիտորինգի (վերահսկման) ծառայություններ",2019
4,1,1,15,Զբոսաշրջության կոմիտեի կարողությունների զարգացում եւ տեխնիկական հագեցվածության ապահովում,2019
4,1,1,16,Արտասահմանյան պաշտոնական գործուղումներ,2019
4,1,1,17,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  եւ որոշումների դեմ վերաքննիչ եւ վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",2019
4,1,1,18,Արտասահմանյան պատվիրակությունների ընդունելություններ,2019
4,1,1,19,Զբոսաշրջության զարգացման ծրագիր,2019
4,1,1,20,Արտասահմանյան պաշտոնական գործուղումներ,2019
4,1,2,0,Աշխատանքի հետ կապված ընդհանուր բնույթի հարաբերություններ,2019
4,2,0,0,"Գյուղատնտեսություն, անտառային տնտեսություն, ձկնորսություն եւ որսորդություն",2019
4,2,1,0,Գյուղատնտեսություն,2019
4,2,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2019
4,2,1,2,Սերմերի որակի ստուգման   ու պետական սորտափորձարկման միջոցառումներ,2019
4,2,1,3,Բույսերի պաշտպանության միջոցառումներ,2019
4,2,1,4,Հողերի ագրոքիմիական հետազոտության եւ բերրիության բարձրացման միջոցառումներ,2019
4,2,1,5,Գյուղատնտեսական կենդանիների պատվաստում,2019
4,2,1,6,Գյուղական խորհրդատվական ծառայություններ,2019
4,2,1,7,Անասնաբուժասանիտարիայի եւ բուսասանիտարիայի  ծառայությունների մատուցում,2019
4,2,1,8,"Գյուղատնտեսական կենդանիների հիվանդությունների լաբորատոր ախտորոշման եւ կենդանական ծագում ունեցող հումքի եւ նյութի, բույսերի կարանտինի, գյուղմշակաբույսերի եւ բույսերի պաշտպանության միջոցների լաբորատոր փորձաքննությունների իրականացում",2019
4,2,1,9,Բուսասանիտարական համակարգի բարելավում եւ մասնագիտական գիտելիքների բարձրացմանն աջակցություն,2019
4,2,1,10,Սննդամթերքի լաբորատոր փորձաքննություններ,2019
4,2,1,11,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  կարողությունների զարգացում",2019
4,2,1,12,Գյուղատնտեսության ոլորտին տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորման ծրագիր,2019
4,2,1,13,Համաշխարհային բանկի աջակցությամբ իրականացվող Համայնքների գյուղատնտեսական ռեսուրսների կառավարման եւ մրցունակության երկրորդ ծրագիր,2019
4,2,1,14,Գյուղատնտեսության զարգացման միջազգային հիմնադրամի աջակցությամբ իրականացվող «Ենթակառուցվածքների եւ գյուղական ֆինանսավորման աջակցություն»  ծրագիր,2019
4,2,1,15,ՕՊԵԿ զարգացման միջազգային հիմնադրամի աջակցությամբ իրականացվող «Ենթակառուցվածքների եւ գյուղական ֆինանսավորման աջակցություն» ծրագիր,2019
4,2,1,16,Գլոբալ էկոլոգիական հիմնադրամի աջակցությամբ իրականացվող «Հայաստանում արտադրողականության աճին ուղղված հողերի կայուն կառավարում» դրամաշնորհային ծրագիր,2019
4,2,1,17,Գյուղատնտեսության զարգացման միջազգային հիմնադրամի աջակցությամբ իրականացվող «Ենթակառուցվածքների եւ գյուղական ֆինանսավորման աջակցություն» դրամաշնորհային  ծրագիր,2019
4,2,1,18,Վերակառուցման եւ զարգացման միջազգային բանկի աջակցությամբ իրականացվող «Գյուղատնտեսության ոլորտում քաղաքականության մոնիթորինգի եւ գնահատման կարողությունների զարգացում» դրամաշնորհային ծրագիր,2019
4,2,1,19,Հայաստանի Հանրապետությունում գյուղատնտեսական տեխնիկայի ֆինանսական վարձակալության` լիզինգի պետական աջակցության ծրագիր,2019
4,2,1,20,Գյուղատնտեսական հումքի մթերումների (գնումների) նպատակով ագրովերամշակման ոլորտին տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորում,2019
4,2,1,21,Հայաստանի Հանրապետության գյուղատնտեսությունում հակակարկտային ցանցերի ներդրման համար տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորում,2019
4,2,1,22,Գյուղատնտեսության ոլորտում ապահովագրական համակարգի ներդրման փորձնական ծրագրի իրականացման համար պետական աջակցություն,2019
4,2,1,23,Պետական աջակցություն Հայաստանի Հանրապետության խաղողագործության եւ գինեգործության ոլորտներում վարվող պետական քաղաքականության ու զարգացման ծրագրերի իրականացմանը,2019
4,2,1,24,Հայաստանի Հանրապետությունում ժամանակակից տեխնոլոգիաներով մշակվող ինտենսիվ պտղատու այգիների հիմնման համար վարկային տոկոսադրույքների սուբսիդավորում,2019
4,2,1,25,"Բուսական ծագման մթերքներում պեստիցիդների, նիտրատների, ծանր մետաղների եւ գենետիկորեն ձեւափոխված օրգանիզմների մնացորդների մոնիթորինգ",2019
4,2,1,26,Հայաստանի Հանրապետությունում դաբաղ հիվանդության շճահետազոտության ծրագրի իրականացում,2019
4,2,1,27,Կենդանական ծագման մթերքում մնացորդային նյութերի հսկողության մոնիթորինգ,2019
4,2,1,28,Տեղական սերմնարտադրողներից եւ արտասահմանյան երիկրներից աշնանացան ցորենի սերմացուների ձեռքբերման ծրագիր,2019
4,2,1,29,Հայաստանի Հանրապետության ագրոպարենային ոլորտի սարքավորումների ֆինանսական վարձակալության՝ լիզինգի պետական աջակցության ծրագիր,2019
4,2,1,30,Հայաստանի Հանրապետությունում խաղողի ֆիլոքսերադիմացկուն տնկանյութի արտադրության եւ նոր այգիների հիմնման ծրագիր,2019
4,2,1,31,Գյուղատնտեսությամբ զբաղվողներին ուղղակի աջակցության տրամադրում,2019
4,2,1,32,Անասնաբուծության զարգացում,2019
4,2,1,33,Ոռոգման արդիական համակարգերի ներդրման համար տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորման ծրագիր,2019
4,2,1,34,Փոքր գյուղացիական տնտեսություններին տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորում,2019
4,2,1,35,Բույսերի պաշտպանության միջոցների լաբորատոր փորձաքննության միջոցառումներ,2019
4,2,1,36,Համաշխարհային բանկի աջակցությամբ իրականացվող Համայնքների գյուղատնտեսական ռեսուրսների կառավարման եւ մրցունակության երկրորդ ծրագրի շրջանակներում տրանսֆերտների տրամադրում գյուղական ենթակառուցվածքների վերականգնման եւ/կամ զարգացման նպատակով,2019
4,2,1,37,ՕՊԵԿ զարգացման միջազգային հիմնադրամի աջակցությամբ իրականացվող  «Ենթակառուցվածքների եւ գյուղական ֆինանսավորման աջակցություն» վարկային ծրագիր շրջանակներում ոռոգման եւ ջրամատակարարման համակարգերի վերակառուցում,2019
4,2,1,38,Գլոբալ էկոլոգիական հիմնադրամի աջակցությամբ իրականացվող «Հայաստանում արտադրողականության աճին ուղղված հողերի  կայուն կառավարում» դրամաշնորհային ծրագիր,2019
4,2,1,39,Գյուղատնտեսության զարգացման միջազգային հիմնադրամի  աջակցությամբ իրականացվող  «Ենթակառուցվածքների եւ գյուղական ֆինանսավորման աջակցություն» դրամաշնորհային ծրագրի շրջանակներում սառնարանային տնտեսությունների կառուցում,2019
4,2,1,40,Վերակառուցման եւ զարգացման միջազգային բանկի աջակցությամբ իրականացվող «Գյուղատնտեսության ոլորտում քաղաքականության մոնիթորինգի եւ գնահատման կարողությունների զարգացման» դրամաշնորհային ծրագիր,2019
4,2,1,41,Բուսասանիտարական համակարգի բարելավում եւ մասնագիտական գիտելիքների բարձրացմանն աջակցություն,2019
4,2,1,42,Արտասահմանյան պաշտոնական գործուղումներ,2019
4,2,1,48,Հայաստանի Հանրապետությունում գյուղատնտեսական կենդանիների համարակալում եւ հաշվառում,2019
4,2,1,49,Գյուղատնտեսական կենդանիների արհեստական սերմնավորում,2019
4,2,2,0,Անտառային տնտեսություն,2019
4,2,2,1,Անտառպահպանական ծառայություններ,2019
4,2,2,2,Անտառվերականգնման եւ անտառշինական աշխատանքներ,2019
4,2,2,3,Անտառների վնասակար օրգանիզմների դեմ պայքար,2019
4,2,2,4,Անտառային պետական մոնիտորինգի իրականացում,2019
4,2,2,5,Անտառկառավարման պլանների կազմում,2019
4,2,2,6,Անտառների կադաստրի վարում,2019
4,2,2,7,Անտառային պետական մոնիտորինգի իրականացում (բնապահպանության նախարարություն),2019
4,2,2,8,Անտառվերականգնման եւ անտառապատման աշխատանքներ,2019
4,2,2,9,«Հայանտառ» ՊՈԱԿ-ի Երեւանի անտառպետության տարածքում կաթիլային ոռոգման համակարգի ներդրում,2019
4,2,3,0,Ձկնորսություն եւ որսորդություն,2019
4,2,4,0,Ոռոգում,2019
4,2,4,1,Ոռոգման ծառայություններ մատուցող ընկերություններին ֆինանսական աջակցության տրամադրում,2019
4,2,4,2,"Կոլեկտորադրենաժային ցանցի պահպանում եւ շահագործում, գրունտային ջրերի մակարդակների եւ որակի որոշման աշխատանքներ",2019
4,2,4,3,Ջրատեխնիկական կառույցների ուսումնասիրություններ,2019
4,2,4,4,Ոռոգման համակարգերի հիմնանորոգում,2019
4,2,4,5,Ոռոգում ջրառ իրականացնող կազմակերպություններին ֆինանսական աջակցության տրամադրում,2019
4,2,4,6,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոռոգման համակարգերի արդյունավետության բարձրացման ծրագիր,2019
4,2,4,7,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագիր,2019
4,2,4,8,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագիր,2019
4,2,4,9,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցման ծրագիր,2019
4,2,4,10,Աջակցություն ոռոգման համակարգի առողջացման ծրագրին,2019
4,2,4,11,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագրի երկրորդ փուլ,2019
4,2,4,12,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոռոգման համակարգերի արդյունավետության բարձրացման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,2019
4,2,4,13,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,2019
4,2,4,14,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,2019
4,2,4,15,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցում,2019
4,2,4,16,ՀՀ կառավարության պահուստային ֆոնդ,2019
4,2,4,17,Ափապաշտպան կառույցների վերականգնման աշխատանքներ,2019
4,2,4,18,Ջրային տնտեսության հիդրոտեխնիկական սարքավորումների տեղադրման աշխատանքներ,2019
4,2,4,19,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման դրամաշնորհային ծրագրի համակարգում եւ ղեկավարում,2019
4,2,4,20,Աջակցություն ոռոգման համակարգերի հիմնանորոգմանը,2019
4,2,4,21,Աջակցություն ոռոգման համակարգերի հիմնանորոգմանը,2019
4,3,0,0,Վառելիք եւ էներգետիկա,2019
4,3,1,0,Քարածուխ եւ այլ կարծր բնական վառելիք,2019
4,3,2,0,Նավթամթերք եւ բնական գազ,2019
4,3,3,0,Միջուկային վառելիք,2019
4,3,3,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2019
4,3,3,2,Արտասահմանյան պատվիրակությունների ընդունելություններ,2019
4,3,3,3,ՀՀ կառավարության պահուստային ֆոնդ,2019
4,3,3,4,Արտասահմանյան պաշտոնական գործուղումներ,2019
4,3,4,0,Վառելիքի այլ տեսակներ,2019
4,3,4,1,ՌԴ-ի աջակցությամբ իրականացվող Հայկական ԱԷԿ-ի համար 2 էներգաբլոկի շահագործման նախագծային ժամկետի երկարացման դրամաշնորհային ծրագիր,2019
4,3,4,2,Համաշխարհային բանկի աջակցությամբ իրականացվող Երկրաջերմային հետախուզական հորատման դրամաշնորհային ծրագիր,2019
4,3,4,3,Համաշխարհային բանկի աջակցությամբ իրականացվող դրամաշնորհ` արդյունաբերական մասշտաբի արեվային էներգիայի ծրագրի նախապատրաստման համար դրամաշնորհային ծրագիր,2019
4,3,5,0,Էլեկտրաէներգիա,2019
4,3,5,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2019
4,3,5,2,Ասիական զարգացման բանկի աջակցությամբ իրականացվող էլեկտրաէներգիայի հաղորդման ցանցի վերակառուցման շրջանակներում 220կվ «Ագարակ-2» եւ «Շինուհայր» ենթակայանների վերակառուցման ծրագիր,2019
4,3,5,3,Ասիական զարգացման բանկի աջակցությամբ իրականացվող էլեկտրաէներգիայի հաղորդման ցանցի վերակառուցման շրջանակներում կարգավորման կառավարման ավտոմատացված համակարգի  (SCADA) ընդլայնման ծրագիր,2019
4,3,5,4,Վերակառուցման եվ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող էլեկտրահաղորդման ցանցի բարելավման շրջանակներում «Աշնակ» ենթակայանի վերակառուցման եւ էլեկտրաէներգետիկական համակարգի կառավարման բարելավման ծրագիր,2019
