GROWP,SUBGROUP,CLASS,PROGRAM,NAME,DATA
3,3,2,5,2008 թվականի մարտի 1-2-ը Երեւան քաղաքում տեղի ունեցած իրադարձությունների ժամանակ տուժած անձանց աջակցության տրամադրում,2020
3,3,2,6,"Կայուն զարգացման նպատակների իրականացման աջակցություն, ջրի եւ սանիտարական պայմանների առկայությունը որպես մարդու իրավունք",2020
3,3,2,7,Ազգային կանխարգելման մեխանիզմի վերաբերյալ ՄԱԿ-ի խոշտանգումների կանխարգելման ենթակոմիտեի առաջարկությունների իրականացում եւ ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի կարողությունների զարգացում,2020
3,3,2,8,Հայաստանի Հանրապետության մարդու իրավունքների պաշտպանի աշխատակազմի վարչական կարողությունների զարգացում,2020
3,3,2,9,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի տեխնիկական հագեցվածության բարելավում,2020
3,3,2,10,"Հայաստանի կանխարգ""լման ազգային մ""խանիզմի վ""րաբ""րյալ ՄԱԿ-ի խոշտանգումների կանխարգելման ենթակոմիտեի առաջարկությունների իրականացում եւ ՄԱԿ-ի խոշտանգումների կանխարգելման կոմիտեի առաջարկությունների իրականացման հարցում պետության աջակցություն",2020
3,3,2,11,Երեխաների իրավունքների ոտնահարման դեպքերին արձագանքելու համար մարդու իրավունքների պաշտպանի աշխատակազմի կարողությունների զարգացում,2020
3,3,2,12,Մարդու իրավունքների պաշտպանի աշխատակազմի տեխնիկական հագեցվածության բարելավում,2020
3,3,2,13,Աջակցություն Հայաստանի մարդու իրավունքների պաշտպանի աշխատակազմի ինստիտուցիոնալ կարողությունների ամրապնդմանը մարդու եւ աշխատանքային իրավունքների պաշտպանության եւ խթանման բնագավառում,2020
3,3,2,14,Հայաստանում պրոբացիոն համակարգի ներդրման եւ զարգացման մոնիթորինգի իրականացում եւ գնահատում,2020
3,3,2,15,Հայաստանում փախստականների եւ ապաստան հայցողների իրավունքների պաշտպանության ոլորտում մարդու իրավունքների պաշտպանի աշխատակազմի կարողությունների զարգացում,2020
3,3,2,16,Մարդու իրավունքների Եվրոպական դատարանի վճիռների եւ որոշումների հիման վրա արդարացի ֆինանսական հատուցումների տրամադրում,2020
3,3,2,17,"Հայաստանի Հանրապետության շահերի ներկայացմանն ու պաշտպանությանն ուղղված փաստաբանական, իրավաբանական ծառայություններ",2020
3,4,0,0,Դատախազություն,2020
3,4,1,0,Դատախազություն,2020
3,4,1,1,ՀՀ դատախազության պահպանում,2020
3,4,1,2,ՀՀ դատախազության պահուստային ֆոնդ,2020
3,4,1,3,ՀՀ դատախազության կարողությունների զարգացում,2020
3,4,1,4,Արտասահմանյան պաշտոնական գործուղումներ,2020
3,5,0,0,Կալանավայրեր,2020
3,5,1,0,Կալանավայրեր,2020
3,5,1,1,Քրեակատարողական համակարգի պահպանում,2020
3,5,1,2,Պրոբացիայի ծառայություններ,2020
3,5,1,3,Պրոբացիայի ծառայության տեխնիկական հագեցվածության բարելավում,2020
3,5,1,4,ՀՀ արդարադատության նախարարության ՔԿՎ հիմնարկում դատապարտյալների բժշկական օգնություն,2020
3,5,1,5,ՀՀ արդարադատության նախարարության քրեակատարողական  ծառայության կարողությունների զարգացում եւ տեխնիկական հագեցվածության ապահովում,2020
3,6,0,0,Հետազոտական ու նախագծային աշխատանքներ հասարակական կարգի եւ անվտանգության ոլորտում,2020
3,6,1,0,Հետազոտական ու նախագծային աշխատանքներ հասարակական կարգի եւ անվտանգության ոլորտում,2020
3,7,0,0,Նախաքննություն,2020
3,7,1,0,Նախաքննություն,2020
3,7,1,1,ՀՀ քննչական կոմիտեի պահպանում,2020
3,7,1,2, ՀՀ քննչական կոմիտեի պահուստային ֆոնդ,2020
3,7,1,3,ՀՀ հատուկ քննչական ծառայության պահպանում,2020
3,7,1,4,ՀՀ հատուկ քննչական ծառայության պահուստային ֆոնդ,2020
3,7,1,5,ՀՀ քննչական կոմիտեի կարողությունների զարգացում,2020
3,7,1,6,Արտասահմանյան պաշտոնական գործուղումներ,2020
3,8,1,0,Հասարակական կարգ եւ անվտանգություն (այլ դասերին չպատկանող),2020
4,0,0,0,ՏՆՏԵՍԱԿԱՆ ՀԱՐԱԲԵՐՈՒԹՅՈՒՆՆԵՐ,2020
4,1,0,0,"Ընդհանուր բնույթի տնտեսական, առեւտրային եւ աշխատանքի գծով հարաբերություններ",2020
4,1,1,0,Ընդհանուր բնույթի տնտեսական եւ առեւտրային  հարաբերություններ,2020
4,1,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2020
4,1,1,2,Ստանդարտների  մշակման ծառայություններ,2020
4,1,1,3,Արտասահմանում առեւտրային ներկայացուցչությունների պահպանում,2020
4,1,1,4,Հիդրոօդերեւութաբանական ծառայություններ,2020
4,1,1,5,Պետական աջակցություն  Հայաստանի  ՓՄՁ  ԶԱԿ հիմնադրամի կանոնադրական հիմնախնդիրների իրականացմանը,2020
4,1,1,6,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  կարողությունների զարգացում",2020
4,1,1,7,Տեխնիկական կանոնակարգի պահանջների եւ չափագիտական կանոնների ու նորմերի պահպանման վերահսկողության պետական ծրագիր,2020
4,1,1,8,Պետական աջակցություն «ՀՀ հավատարմագրման համակարգի բարեփոխում եւ Հավաքագրման ազգային մարմնի կայացում» ծրագրին,2020
4,1,1,9,ՀՀ արտահանմանն ուղղված արդյունաբերական քաղաքականության ոազմավարությամբ նախատեսված միջոցառումների իրականացման պետական աջակցություն,2020
4,1,1,10,Տնտեսական հետազոտությունների կենտրոնի ստեղծում,2020
4,1,1,11,Աջակցություն ՀՀ կառավարության աշխատակազմի ներքո գործող արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,2020
4,1,1,12,ՀՀ տնտեսական զարգացման եւ ներդրումների նախարարության Մտավոր սեփականության գործակալության տեխնիկական հագեցվածության բարելավում,2020
4,1,1,13,"Զբոսաշրջության զարգացման ոլորտում պետական քաղաքականության մշակման եւ դրա կատարման համակարգման, պետական ծրագրերի պլանավորման, մշակման, իրականացման եւ մոնիտորինգի (վերահսկման) ծառայություններ",2020
4,1,1,14,Պետական աջակցություն Հայաստանի Հանրապետությունում եւ արտերկրում ներդրումային եւ ՓՄԳ ծրագրերի իրականացմաը,2020
4,1,1,15,Արտասահմանյան պաշտոնական գործուղումներ,2020
4,1,1,16,Արտասահմանյան պատվիրակությունների ընդունելություններ,2020
4,1,1,17,"Հայաստանի Հանրապետությանում կորոնավիրուսային վարակի (COVID-19) կանխարգելման, վերահսկման, բուժման եւ այլ համալիր միջոցառումների իրականացում",2020
4,1,1,18,«Սեւան» ազգային պարկի» Լճաշեն-Սեւանի թերակղզի հատվածի գոտիավորման նախագիծ եւ քաղաքաշինական կանոնադրություն» նախագծային աշխատանքներ,2020
4,1,2,0,Աշխատանքի հետ կապված ընդհանուր բնույթի հարաբերություններ,2020
4,2,0,0,"Գյուղատնտեսություն, անտառային տնտեսություն, ձկնորսություն եւ որսորդություն",2020
4,2,1,0,Գյուղատնտեսություն,2020
4,2,1,1,Սերմերի որակի ստուգման   ու պետական սորտափորձարկման միջոցառումներ,2020
4,2,1,2,Բույսերի պաշտպանության միջոցառումներ,2020
4,2,1,3,Հողերի ագրոքիմիական հետազոտության եւ բերրիության բարձրացման միջոցառումներ,2020
4,2,1,4,Գյուղատնտեսական կենդանիների պատվաստում,2020
4,2,1,5,Անասնաբուժասանիտարիայի եւ բուսասանիտարիայի  ծառայությունների մատուցում,2020
4,2,1,6,"Գյուղատնտեսական կենդանիների հիվանդությունների լաբորատոր ախտորոշման եւ կենդանական ծագում ունեցող հումքի եւ նյութի, բույսերի կարանտինի, գյուղմշակաբույսերի եւ բույսերի պաշտպանության միջոցների լաբորատոր փորձաքննությունների իրականացում",2020
4,2,1,7,Բուսասանիտարական համակարգի բարելավում եւ մասնագիտական գիտելիքների բարձրացմանն աջակցություն,2020
4,2,1,8,Սննդամթերքի լաբորատոր փորձաքննություններ,2020
4,2,1,9,Գյուղատնտեսության ոլորտին տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորման ծրագիր,2020
4,2,1,10,Համաշխարհային բանկի աջակցությամբ իրականացվող Համայնքների գյուղատնտեսական ռեսուրսների կառավարման եւ մրցունակության երկրորդ ծրագիր,2020
4,2,1,11,Գյուղատնտեսության զարգացման միջազգային հիմնադրամի աջակցությամբ իրականացվող «Ենթակառուցվածքների եւ գյուղական ֆինանսավորման աջակցություն»  ծրագիր,2020
4,2,1,12,ՕՊԵԿ զարգացման միջազգային հիմնադրամի աջակցությամբ իրականացվող «Ենթակառուցվածքների եւ գյուղական ֆինանսավորման աջակցություն» ծրագիր,2020
4,2,1,13,Գլոբալ էկոլոգիական հիմնադրամի աջակցությամբ իրականացվող «Հայաստանում արտադրողականության աճին ուղղված հողերի կայուն կառավարում» դրամաշնորհային ծրագիր,2020
4,2,1,14,Գյուղատնտեսության զարգացման միջազգային հիմնադրամի աջակցությամբ իրականացվող «Ենթակառուցվածքների եւ գյուղական ֆինանսավորման աջակցություն» դրամաշնորհային  ծրագիր,2020
4,2,1,15,Վերակառուցման եւ զարգացման միջազգային բանկի աջակցությամբ իրականացվող «Գյուղատնտեսության ոլորտում քաղաքականության մոնիթորինգի եւ գնահատման կարողությունների զարգացում» դրամաշնորհային ծրագիր,2020
4,2,1,16,Հայաստանի Հանրապետությունում գյուղատնտեսական տեխնիկայի ֆինանսական վարձակալության` լիզինգի պետական աջակցության ծրագիր,2020
4,2,1,17,Գյուղատնտեսական հումքի մթերումների (գնումների) նպատակով ագրովերամշակման ոլորտին տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորում,2020
4,2,1,18,Հայաստանի Հանրապետության գյուղատնտեսությունում հակակարկտային ցանցերի ներդրման համար տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորում,2020
4,2,1,19,Գյուղատնտեսության ոլորտում ապահովագրական համակարգի ներդրման փորձնական ծրագրի իրականացման համար պետական աջակցություն,2020
4,2,1,20,Հայաստանի Հանրապետությունում ժամանակակից տեխնոլոգիաներով մշակվող ինտենսիվ պտղատու այգիների հիմնման համար վարկային տոկոսադրույքների սուբսիդավորում,2020
4,2,1,21,"Բուսական ծագման մթերքներում պեստիցիդների, նիտրատների, ծանր մետաղների եւ գենետիկորեն ձեւափոխված օրգանիզմների մնացորդների մոնիթորինգ",2020
4,2,1,22,Հայաստանի Հանրապետությունում դաբաղ հիվանդության շճահետազոտության ծրագրի իրականացում,2020
4,2,1,23,Կենդանական ծագման մթերքում մնացորդային նյութերի հսկողության մոնիթորինգ,2020
4,2,1,24,Տեղական սերմնարտադրողներից եւ արտասահմանյան երիկրներից աշնանացան ցորենի սերմացուների ձեռքբերման ծրագիր,2020
4,2,1,25,Հայաստանի Հանրապետության ագրոպարենային ոլորտի սարքավորումների ֆինանսական վարձակալության՝ լիզինգի պետական աջակցության ծրագիր,2020
4,2,1,26,Հայաստանի Հանրապետությունում խաղողի ֆիլոքսերադիմացկուն տնկանյութի արտադրության եւ նոր այգիների հիմնման ծրագիր,2020
4,2,1,27,Ոռոգման արդիական համակարգերի ներդրման համար տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորման ծրագիր,2020
4,2,1,28,Բույսերի պաշտպանության միջոցների լաբորատոր փորձաքննության միջոցառումներ,2020
4,2,1,29,Համաշխարհային բանկի աջակցությամբ իրականացվող Համայնքների գյուղատնտեսական ռեսուրսների կառավարման եւ մրցունակության երկրորդ ծրագրի շրջանակներում տրանսֆերտների տրամադրում գյուղական ենթակառուցվածքների վերականգնման եւ/կամ զարգացման նպատակով,2020
4,2,1,30,ՕՊԵԿ զարգացման միջազգային հիմնադրամի աջակցությամբ իրականացվող  «Ենթակառուցվածքների եւ գյուղական ֆինանսավորման աջակցություն» վարկային ծրագիր շրջանակներում ոռոգման եւ ջրամատակարարման համակարգերի վերակառուցում,2020
4,2,1,31,Գլոբալ էկոլոգիական հիմնադրամի աջակցությամբ իրականացվող «Հայաստանում արտադրողականության աճին ուղղված հողերի  կայուն կառավարում» դրամաշնորհային ծրագիր,2020
4,2,1,32,Գյուղատնտեսության զարգացման միջազգային հիմնադրամի  աջակցությամբ իրականացվող  «Ենթակառուցվածքների եւ գյուղական ֆինանսավորման աջակցություն» դրամաշնորհային ծրագրի շրջանակներում սառնարանային տնտեսությունների կառուցում,2020
4,2,1,33,Վերակառուցման եւ զարգացման միջազգային բանկի աջակցությամբ իրականացվող «Գյուղատնտեսության ոլորտում քաղաքականության մոնիթորինգի եւ գնահատման կարողությունների զարգացման» դրամաշնորհային ծրագիր,2020
4,2,1,34,Բուսասանիտարական համակարգի բարելավում եւ մասնագիտական գիտելիքների բարձրացմանն աջակցություն,2020
4,2,1,35,ՀՀ կառավարության պահուստային ֆոնդ,2020
4,2,1,36,ՀՀ կառավարության պահուստային ֆոնդ,2020
4,2,1,37,ՀՀ կառավարության պահուստային ֆոնդ,2020
4,2,1,38,ՀՀ կառավարության պահուստային ֆոնդ,2020
4,2,1,39,Պետական աջակցություն Հայաստանի Հանրապետության խաղողագործության եւ գինեգործության ոլորտներում վարվող պետական քաղաքականության ու զարգացման ծրագրերի իրականացմանը,2020
4,2,1,40,Փոքր եւ միջին ջերմոցային տնտեսությունների ներդրման պետական աջակցության ծրագիր,2020
4,2,1,41,ՀՀ-ում  ոչխարաբուծության եւ այծաբուծության զարգացման նպատակով  տրամադրվող նպատակային վարկերի տոկոսադրույքների սուբսիդավորում,2020
4,2,1,42,ՀՀ-ում ոչխարաբուծության եւ այծաբուծության զարգացման նպատակով պետական աջակցություն,2020
4,2,1,43,Զարգացման ֆրանսիական գործակալության աջակցությամբ իրականացվող «Հայաստան-Ռռոգվող գյուղատնտեսության զարգացումը ՀՀ Արարատի եւ Արմավիրի մարզերում» դրամաշնորհային ծրագրի համակարգում եւ ղեկավարում,2020
4,2,1,44,Զարգացման ֆրանսիական գործակալության աջակցությամբ ՀՀ Արարատի եւ Արմավիրի մարզերում ժամանակակաից պահանջներին համապատասխան ոռոգման համակարգերի ներդրման եւ զարգացմանն ուղղված աջակցություն,2020
4,2,1,45,ՀՀ Արարատի եւ Արմավիրի մարզերում ժամանակակաից պահանջներին համապատասխան ոռոգման համակարգերի ներդրման եւ զարգացմանն աջակցելու նպատակով գյուղացիական տնտեսվարողներին տեխնիկական աջակցություն,2020
4,2,1,46,Հայաստանի Հանրապետությունում խոշոր եղջերավոր կենդանիների համարակալում եւ հաշվառում,2020
4,2,2,0,Անտառային տնտեսություն,2020
4,2,2,1,Անտառպահպանական ծառայություններ,2020
4,2,2,2,Անտառվերականգնման եւ անտառշինական աշխատանքներ,2020
4,2,2,3,Անտառների վնասակար օրգանիզմների դեմ պայքար,2020
4,2,2,4,Անտառկառավարման պլանների կազմում,2020
4,2,2,5,Անտառների կադաստրի վարում,2020
4,2,2,6,Անտառային պետական մոնիտորինգի իրականացում (բնապահպանության նախարարություն),2020
4,2,3,0,Ձկնորսություն եւ որսորդություն,2020
4,2,4,0,Ոռոգում,2020
4,2,4,1,Ոռոգման ծառայություններ մատուցող ընկերություններին ֆինանսական աջակցության տրամադրում,2020
4,2,4,2,"Կոլեկտորադրենաժային ցանցի պահպանում եւ շահագործում, գրունտային ջրերի մակարդակների եւ որակի որոշման աշխատանքներ",2020
4,2,4,3,Ոռոգում ջրառ իրականացնող կազմակերպություններին ֆինանսական աջակցության տրամադրում,2020
4,2,4,4,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագիր,2020
4,2,4,5,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագիր,2020
4,2,4,6,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցման ծրագիր,2020
4,2,4,7,Աջակցություն ոռոգման համակարգի առողջացման ծրագրին,2020
4,2,4,8,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագրի երկրորդ փուլ,2020
4,2,4,9,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,2020
4,2,4,10,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,2020
4,2,4,11,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցում,2020
4,2,4,12,Ջրային տնտեսության հիդրոտեխնիկական սարքավորումների տեղադրում,2020
4,2,4,13,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,2020
4,2,4,14,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման դրամաշնորհային ծրագրի համակարգում եւ ղեկավարում,2020
4,2,4,15,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման գործողությունների խորհրդատվություն եւ կառավարում,2020
4,2,4,16,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման համար   ենթակառուցվածքների եւ բնակելի տների կառուցում,2020
4,2,4,17,Հեր-Հերի ջրամբարից ինքնահոս ջրատարի կառուցում,2020
4,2,4,18, Զարգացման ֆրանսիական գործակալության աջակցությամբ իրականացվող ոռոգման ոլորտի ֆինանսական կայունության եւ ոռոգման կառավարման կարողությունների բարելավման դրամաշնորհային ծրագրի խորհրդատվություն եւ կառավարում,2020
4,2,4,19,Ափապաշտպան կառույցների վերականգնման աշխատանքներ,2020
4,3,0,0,Վառելիք եւ էներգետիկա,2020
4,3,1,0,Քարածուխ եւ այլ կարծր բնական վառելիք,2020
4,3,2,0,Նավթամթերք եւ բնական գազ,2020
4,3,3,0,Միջուկային վառելիք,2020
4,3,3,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2020
4,3,4,0,Վառելիքի այլ տեսակներ,2020
4,3,4,1,ՌԴ-ի աջակցությամբ իրականացվող Հայկական ԱԷԿ-ի համար 2 էներգաբլոկի շահագործման նախագծային ժամկետի երկարացման դրամաշնորհային ծրագիր,2020
4,3,4,2,Հայկական ԱԷԿ-ի N 2 էներգաբլոկի շահագործման նախագծային ժամկետի երկարացում,2020
4,3,5,0,Էլեկտրաէներգիա,2020
4,3,5,1,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Երեւանի էներգաարդյունավետության ծրագրին պետական աջակցություն,2020
4,3,5,2,Գերմանիայի զարգացման վարկերի բանկի (KFW)) աջակցությամբ իրականացվող «Կովկասյան էլեկտրահաղորդման ցանց I» Հայաստան-Վրաստան հաղորդիչ գիծ/ենթակայանների դրամաշնորհային ծրագիր,2020
4,3,6,0,Ոչ էլեկտրական էներգիա,2020
4,4,0,0,"Լեռնաարդյունահանում, արդյունաբերություն եւ շինարարություն",2020
4,4,1,0,"Հանքային ռեսուրսների արդյունահանում, բացառությամբ բնական վառելիքի",2020
4,4,1,1,Ընդերքի մասին տեղեկատվության տրամադրման ծառայություն,2020
4,4,2,0,Արդյունաբերություն,2020
4,4,3,0,Շինարարություն,2020
4,4,3,1,Նորմատիվատեխնիկական փաստաթղթերի մշակում,2020
4,5,0,0,Տրանսպորտ,2020
4,5,1,0,Ճանապարհային տրանսպորտ,2020
4,5,1,1,Պետական նշանակության ավտոճանապարհների հիմնանորոգում,2020
4,5,1,2,"Միջպետական եւ հանրապետական նշանակության ավտոճանապարհների ձմեռային պահպանում, ընթացիկ պահպանում եւ շահագործում",2020
4,5,1,3,"Մարզային  նշանակության ավտոճանապարհների ձմեռային պահպանում, ընթացիկ պահպանում եւ շահագործում",2020
4,5,1,4,Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-Հարավ տրանսպորտային միջանցքի զարգացման ծրագիր (Տրանշ 2),2020
4,5,1,5,Ասիական բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների եւ քաղաքի կայուն զարգացման ներդրումային ծրագիր (Երեւան համայնքի ղեկավարին պետության կողմից պատվիրակված լիազորություն),2020
4,5,1,6,Հայաստանի Հանրապետությունում հսկիչ սարքերի (թվային տախոգրաֆի) համակարգի պահպանում (սպասարկում),2020
4,5,1,7,Համաշխարհային բանկի աջակցությամբ իրականացվող Կենսական նշանակության ճանապարհացանցի բարելավման ծրագիր,2020
4,5,1,8,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ տրանսպորտային միջանցքի զարգացման դրամաշնորհային ծրագիր (Տրանշ 3),2020
4,5,1,9,Վերակառուցման եվ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող ՀՀ պետական սահմանի «Բագրատաշեն» անցման կետի կամրջի վերակառուցման ծրագիր,2020
4,5,1,10,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Հյուսիս - հարավ տրանսպորտային միջանցքի զարգացման ծրագիր (Տրանշ 3),2020
4,5,1,11,Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս - հարավ տրանսպորտային միջանցքի զարգացման ծրագիր (Տրանշ 3),2020
4,5,1,12,Եվրասիական զարգացման բանկի  աջակցությամբ Հյուսիս - հարավ տրանսպորտային միջանցքի զարգացման ծրագիր,2020
4,5,1,13,Ասիական բանկի աջակցությամբ իրականացվող Քաղաքային ենթակառուցվածքների եւ քաղաքի կայուն զարգացման ներդրումային երկրորդ ծրագիր /Երեւան համայնքի ղեկավարին պետության կողմից պատվիրակված լիազորություն/,2020
4,5,1,14,Համաշխարհային բանկի աջակցությամբ իրականացվող Կենսական նշանակության ճանապարհացանցի բարելավման լրացուցիչ ծրագիր,2020
4,5,1,15,Պետական աջակացություն Երեւան քաղաքի փողոցների ընթացիկ նորոգման եւ ճաքալցման աշխատանքների իրականացման համար,2020
4,5,1,16,Ասիական զարգացման բանկի աջակցությամբ իրականացվող Մ6 Վանաձոր-Ալավերդի-Վրաստանի սահման միջպետական նշանակության ճանապարհի վերականգնման եւ բարելավման ծրագիր,2020
4,5,1,17,Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների  ծրագիր,2020
4,5,1,18,«Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհներ» տեխնիկական համագործակցության դրամաշնորհային ծրագիր,2020
4,5,1,19,«Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհներ» դրամաշնորհային ծրագիր (Տրանշ Ա),2020
4,5,1,20,"Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման վարկային ծրագիր, Տրանշ 2",2020
4,5,1,21,Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող ՀՀ պետական սահմանի Բագրատաշեն անցման կետի կամրջի վերակառուցման վարկային ծրագիր,2020
4,5,1,22,"Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման վարկային ծրագիր, Տրանշ 3",2020
4,5,1,23,Համաշխարհային բանկի աջակցությամբ իրականաացվող  կենսական նշանակության ավտոճանապարհների հիմնանորոգում,2020
4,5,1,24,Ասիական բանկի աջակցությամբ իրականացվող Մ6 Վանաձոր-Ալավերդի-Վրաստանի սահման միջպետական նշանակության ճանապարհիկառուցում եւ հիմնանորոգում,2020
4,5,1,25,"Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման դրամաշնորհային ծրագիր, Տրանշ 3",2020
4,5,1,26,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման ծրագիր,2020
4,5,1,27,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Հյուսիս Հարավ միջանցքի զարգացման ծրագրի համակարգում եւ կառավարում (Տրանշ 3),2020
4,5,1,28,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների եւ քաղաքի կայուն զարգացման ներդրումային ծրագրի համակարգում եւ կառավարում,2020
4,5,1,29,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների եւ քաղաքի կայուն զարգացման ներդրումային երկրորդ ծրագրի համակարգում եւ կառավարում,2020
4,5,1,30,Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների վերանորգման ծրագրի շրջանակներում նախագծա-նախահաշվային աշխատանքների իրականացում,2020
4,5,1,31,Կենսական նշանակության ճանապարհային ցանցի բարելավման   երկրորդ լրացուցիչ ֆինանսավորման ծրագրի համակարգում եւ կառավարում,2020
4,5,1,32,Համաշխարհային բանկի աջակցությամբ իրականացվող Կենսական նշանակության ճանապարհացանցի բարելավման երկրորդ լրացուցիչ ֆինանսավորման ծրագիր- ավտոճանապարհների բարեկարգման աշխատանքներ,2020
4,5,1,33,Պետական աջակցության «Հայաստանի ավտոմոբիլային ճանապարհների տնօրինություն» ՊՈԱԿ-ին,2020
4,5,1,34,Տրանսպորտային օբյեկտների հիմնանորոգում,2020
4,5,2,0,Ջրային տրանսպորտ,2020
4,5,3,0,Երկաթուղային տրանսպորտ,2020
4,5,3,1,ՀՀ տարածքում ՌԴ զորամիավորումների հասցեով երկաթուղային փոխադրումների սպասարկման եւ մատուցվող ծառայությունների ծախսերի փոխհատուցում,2020
4,5,3,2,Ուղեւորափոխադրումներից ստացված վնասի դիմաց «Հարավկովկասյան երկաթուղի»  ՓԲԸ-ին սուբսիդիայի տրամադրում,2020
4,5,4,0,Օդային տրանսպորտ,2020
4,5,4,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2020
4,5,4,2,ՀՀ օդանավակայաններում ՌԴ զորամիավորումների  օդանավերի սպասարկման եւ մատուցվող ծառայությունների  ծախսերի  փոխհատուցում,2020
4,5,4,3,"ԱՊՀ տարածքում օդային տրանսպորտով ՀՀ քաղաքացիներ հանդիսացող Հայրենական Մեծ պատերազմի հաշմանդամների եւ մասնակիցների, ինչպես նաեւ նրանց հավասարեցված անձանց մատուցվող ծառայությունների դիմաց չստացված եկամուտների փոխհատուցում",2020
4,5,4,4,ՀՀ քաղաքացիական ավիացիայի կոմիտեի տեխնիկական հագեցվածության բարելավում,2020
4,5,4,5,Ավիացիոն եւ այլ սարքավորումների պահպանում,2020
4,5,4,6,Մայրուղային աէրոնավիգացիոն ծառայությունների սպասարկում,2020
4,5,5,0,Խողովակաշարային եւ այլ տրանսպորտ,2020
4,5,5,1,Երեւանի մետրոպոլիտենի աշխատանքների կազմակերպման բնագավառում պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2020
4,5,5,2,Համայնքների բյուջեներին նպատակային հատկացումների՝ սուբվենցիաների տրամադրում,2020
